Sale_ID,Date,Customer_ID,Bike_Model,Category,Price,Quantity,Discount,Store_Location,Salesperson_ID,Payment_Method,Channel,Customer_Age,Customer_Gender
2785,1/18/2024,2282,BMX,Off Road,897.54,3,no,Phoenix,514,Apple Pay,Online,31,Male
2786,12/2/2020,5475,Cruiser,Off Road,4035.94,4,yes,Phoenix,709,PayPal,Online,54,Female
2787,2/24/2024,3191,BMX,Off Road,3247.89,4,yes,New York,449,Apple Pay,Online,19,Female
2788,11/14/2020,8873,Electric Bike,Electric,3852.82,4,no ,Phoenix,316,Cash,Store,41,Female
2789,10/26/2022,3188,Cruiser,Off Road,386.4,1,yes,Chicago,529,Apple Pay,Online,55,Male
2790,8/27/2022,7049,Folding Bike,Road,298.88,2,yes,Philadelphia,820,PayPal,Online,62,Male
2791,9/23/2023,9576,Road Bike,Road,1213.39,3,yes,New York,612,Credit Card,Online,45,Female
2792,8/5/2023,4979,Mountain Bike,Off Road,884.9,1,no,San Antonio,320,Cash,Store,69,Male
2793,4/22/2021,6098,Cruiser,Off Road,1990.04,1,yes,New York,336,PayPal,Online,41,Female
2794,1/14/2021,6480,Cruiser,Off Road,3470.64,2,yes,Philadelphia,288,Google Pay,Online,30,Female
2795,12/9/2022,6323,Hybrid Bike,Hybrid,1393.08,1,yes,San Antonio,799,Debit Card,Store,60,Female
2796,10/20/2022,6943,Cruiser,Off Road,1035.03,3,yes,Houston,967,PayPal,Online,50,Female
2797,10/25/2020,3352,Mountain Bike,Off Road,2822.08,3,no,Philadelphia,877,PayPal,Online,40,Female
2798,10/19/2021,9973,BMX,Off Road,4150.28,3,no,Chicago,697,Debit Card,Store,51,Male
2799,12/14/2020,4045,Folding Bike,Road,3167.72,2,yes,New York,529,Cash,Store,31,Female
2800,12/17/2022,8322,Folding Bike,Road,3132.26,2,no,New York,875,PayPal,Online,30,Female
2801,4/9/2020,7459,Cruiser,Off Road,959.41,2,no,Phoenix,805,Credit Card,Online,34,Male
2802,8/11/2024,6449,Mountain Bike,Off Road,2775.17,5,yes,Phoenix,502,PayPal,Online,64,Male
2803,7/26/2021,5850,Cruiser,Off Road,1268.3,1,yes,Phoenix,295,PayPal,Online,31,Male
2804,3/18/2021,8987,Cruiser,Off Road,3961.51,4,no ,Phoenix,693,Google Pay,Online,53,Male
2805,5/19/2023,8024,Hybrid Bike,Hybrid,3983.18,1,yes,Houston,547,Debit Card,Store,28,Female
2806,11/27/2023,5949,Hybrid Bike,Hybrid,656.78,4,yes,Los Angeles,116,Google Pay,Online,56,Female
2807,10/8/2021,4426,Hybrid Bike,Hybrid,3280.13,5,yes,Houston,368,Debit Card,Store,68,Female
2808,7/4/2021,4491,BMX,Off Road,1538.37,1,no,Houston,234,Credit Card,Online,51,Male
2809,7/6/2024,6983,Electric Bike,Electric,2933.5,1,yes,San Antonio,683,Debit Card,Store,26,Male
2810,2/5/2022,9960,Hybrid Bike,Hybrid,3531.27,1,yes,San Antonio,934,Google Pay,Online,24,Male
2811,7/17/2021,5651,Folding Bike,Road,1251.39,4,yes,New York,576,Apple Pay,Online,65,Female
2812,3/4/2023,4453,Hybrid Bike,Hybrid,1437.68,5,yes,New York,276,PayPal,Online,44,Male
2813,9/24/2020,8887,Hybrid Bike,Hybrid,4090.79,5,no,San Antonio,762,Apple Pay,Online,52,Female
2814,6/25/2024,4314,Folding Bike,Road,1237.25,2,no,Houston,667,Apple Pay,Online,68,Male
2815,10/14/2020,1218,Folding Bike,Road,4087.4,2,yes,Houston,867,Apple Pay,Online,52,Female
2816,5/4/2021,5809,Mountain Bike,Off Road,787.47,5,no,San Antonio,435,Credit Card,Online,22,Female
2817,1/18/2024,4947,BMX,Off Road,4734.15,3,no,San Antonio,521,Google Pay,Online,57,Male
2818,1/8/2022,6369,BMX,Off Road,2356.39,4,yes,Phoenix,767,PayPal,Online,65,Male
2819,12/23/2020,6914,BMX,Off Road,2131.4,1,yes,Houston,386,Cash,Store,58,Male
2820,7/3/2021,9882,Road Bike,Road,378.35,4,no ,Los Angeles,117,Debit Card,Store,36,Female
2821,5/20/2024,5311,BMX,Off Road,1266.24,1,yes,San Antonio,544,Apple Pay,Online,51,Male
2822,2/14/2022,1232,Hybrid Bike,Hybrid,1137.5,5,yes,Los Angeles,448,Debit Card,Store,52,Female
2823,2/16/2022,5609,Mountain Bike,Off Road,1156.71,1,yes,Philadelphia,189,PayPal,Online,68,Female
2824,8/25/2020,6244,Mountain Bike,Off Road,1317.56,5,no,Chicago,122,Credit Card,Online,70,Male
2825,7/26/2020,5656,Cruiser,Off Road,1507.33,3,yes,San Antonio,231,PayPal,Online,37,Male
2826,1/18/2023,5512,Cruiser,Off Road,1238.33,4,yes,New York,554,Cash,Store,33,Male
2827,7/1/2020,8613,Hybrid Bike,Hybrid,2381.31,3,yes,Philadelphia,245,Debit Card,Store,57,Male
2828,9/24/2023,6917,Road Bike,Road,4730.97,1,yes,San Antonio,405,Google Pay,Online,36,Male
2829,3/25/2021,7289,Cruiser,Off Road,1789.39,2,no,New York,540,Cash,Store,36,Female
2830,4/22/2023,1172,Road Bike,Road,3045.12,1,no,Philadelphia,926,PayPal,Online,51,Male
2831,6/21/2024,8778,Folding Bike,Road,627.83,5,yes,Philadelphia,411,Apple Pay,Online,67,Female
2832,11/30/2020,4338,Mountain Bike,Off Road,513.77,5,no,Phoenix,275,Google Pay,Online,46,Female
2833,4/8/2022,4817,Electric Bike,Electric,743.27,2,no,Philadelphia,962,Cash,Store,67,Female
2834,5/26/2024,4013,Electric Bike,Electric,295.12,5,yes,New York,140,Cash,Store,52,Female
2835,6/13/2024,4783,Electric Bike,Electric,3596.1,3,yes,Houston,515,Cash,Store,58,Female
2836,9/25/2023,7840,Folding Bike,Road,4840.19,3,no ,Houston,330,Credit Card,Online,44,Female
2837,11/17/2022,8349,Cruiser,Off Road,2069.69,3,yes,Los Angeles,561,Cash,Store,61,Male
2838,3/27/2021,5933,Road Bike,Road,1213.46,1,yes,New York,787,Debit Card,Store,46,Male
2839,11/19/2023,5392,Electric Bike,Electric,2110.22,1,yes,San Antonio,345,Apple Pay,Online,67,Male
2840,4/12/2020,4236,Mountain Bike,Off Road,4110.9,4,no,Los Angeles,627,Credit Card,Online,65,Male
2841,6/25/2023,5730,Mountain Bike,Off Road,903.61,2,yes,New York,366,Apple Pay,Online,35,Female
2842,4/26/2021,8811,Cruiser,Off Road,3828.06,2,yes,Los Angeles,499,Debit Card,Store,21,Female
2843,7/31/2020,1661,Electric Bike,Electric,3385.7,5,yes,Phoenix,507,Apple Pay,Online,67,Female
2844,8/20/2020,4338,Road Bike,Road,851.46,2,yes,Los Angeles,577,Debit Card,Store,51,Female
2845,8/16/2024,9346,Hybrid Bike,Hybrid,1594.23,4,no,Los Angeles,446,Credit Card,Online,30,Female
2846,1/3/2023,3834,Hybrid Bike,Hybrid,748.23,3,no,Philadelphia,396,Credit Card,Online,32,Male
2847,9/25/2023,7204,Electric Bike,Electric,2160.25,2,yes,Philadelphia,468,PayPal,Online,29,Female
2848,12/31/2023,4063,Folding Bike,Road,2815.68,3,no,San Antonio,860,Credit Card,Online,46,Male
2849,8/24/2023,5600,Hybrid Bike,Hybrid,3800.17,1,no,Phoenix,100,Google Pay,Online,37,Male
2850,11/20/2022,4425,Folding Bike,Road,4410.34,5,yes,Houston,352,Cash,Store,38,Female
2851,3/18/2024,7939,Cruiser,Off Road,2409.44,1,yes,Houston,440,Debit Card,Store,55,Male
2852,1/1/2021,1365,Folding Bike,Road,2666,1,no ,Phoenix,169,Google Pay,Online,63,Male
2853,12/28/2023,2160,Cruiser,Off Road,1858.41,5,yes,Chicago,711,Google Pay,Online,22,Female
2854,1/22/2020,1054,BMX,Off Road,1718.69,3,yes,New York,930,Cash,Store,24,Female
2855,8/7/2021,8071,Hybrid Bike,Hybrid,2096.4,4,yes,Houston,715,Cash,Store,34,Female
2856,5/31/2022,8112,Electric Bike,Electric,2696.22,4,no,Houston,799,PayPal,Online,47,Female
2857,11/11/2021,1451,Road Bike,Road,4426.97,4,yes,Houston,720,Credit Card,Online,48,Male
2858,4/30/2023,9727,Electric Bike,Electric,2137.52,4,yes,Phoenix,292,Cash,Store,54,Male
2859,2/7/2022,5604,BMX,Off Road,3122.95,3,yes,Philadelphia,653,Credit Card,Online,18,Male
2860,8/29/2020,4683,Cruiser,Off Road,4283.64,1,yes,Houston,634,Credit Card,Online,69,Female
2861,4/11/2023,3661,Folding Bike,Road,3211.48,3,no,San Antonio,911,Debit Card,Store,37,Male
2862,8/6/2023,1067,Mountain Bike,Off Road,3062.53,4,no,Los Angeles,500,Debit Card,Store,70,Male
2863,2/4/2023,4948,Folding Bike,Road,1318.11,2,yes,Phoenix,976,PayPal,Online,63,Female
2864,12/5/2020,8017,Mountain Bike,Off Road,4708.38,1,no,Chicago,252,Cash,Store,22,Female
2865,5/7/2022,1376,Electric Bike,Electric,1995.28,5,no,Houston,813,Cash,Store,63,Female
2866,2/2/2024,6999,Mountain Bike,Off Road,3098.1,4,yes,San Antonio,280,Debit Card,Store,70,Female
2867,9/4/2021,7431,Electric Bike,Electric,2750.93,2,yes,Philadelphia,513,Apple Pay,Online,49,Female
2868,6/19/2023,8355,Road Bike,Road,896.89,5,no ,Houston,515,Apple Pay,Online,37,Male
2869,7/4/2023,4110,Cruiser,Off Road,636.48,5,yes,Chicago,583,Debit Card,Store,29,Male
2870,8/11/2024,6069,Cruiser,Off Road,4470.7,2,yes,Los Angeles,204,Cash,Store,65,Female
2871,1/21/2024,7735,Road Bike,Road,2021.07,5,yes,San Antonio,713,Cash,Store,57,Male
2872,7/11/2024,8211,Road Bike,Road,2927.43,5,no,Chicago,471,Google Pay,Online,18,Male
2873,3/3/2021,5937,Electric Bike,Electric,3464.94,4,yes,Philadelphia,336,Debit Card,Store,28,Female
2874,4/7/2021,1485,Electric Bike,Electric,634.42,2,yes,San Antonio,384,PayPal,Online,70,Male
2875,2/26/2020,9544,Electric Bike,Electric,4120.64,4,yes,Chicago,813,PayPal,Online,45,Male
2876,9/26/2020,9010,Cruiser,Off Road,3699.12,3,yes,Philadelphia,569,Cash,Store,33,Male
2877,8/29/2021,9296,BMX,Off Road,2592.89,3,no,Philadelphia,760,Credit Card,Online,29,Female
2878,4/21/2021,2299,BMX,Off Road,2748.39,4,no,Houston,304,Apple Pay,Online,45,Female
2879,11/1/2022,4228,Hybrid Bike,Hybrid,1899.28,1,yes,San Antonio,837,Google Pay,Online,54,Female
2880,5/23/2020,9549,BMX,Off Road,4533.83,4,no,Philadelphia,796,Cash,Store,18,Male
2881,1/8/2020,2929,Folding Bike,Road,3302.3,5,no,Chicago,528,Cash,Store,61,Female
2882,7/14/2023,4476,Mountain Bike,Off Road,2845.52,4,yes,Houston,949,Cash,Store,30,Male
2883,11/25/2021,7352,Cruiser,Off Road,2070.86,4,yes,New York,558,Debit Card,Store,47,Female
2884,11/11/2023,2903,Electric Bike,Electric,3130.1,2,no ,Chicago,163,PayPal,Online,24,Male
2885,10/26/2020,7357,Cruiser,Off Road,2340.13,4,yes,San Antonio,261,Credit Card,Online,21,Male
2886,10/18/2022,2769,Electric Bike,Electric,678.28,4,yes,Phoenix,714,Debit Card,Store,49,Female
2887,5/16/2020,3260,Cruiser,Off Road,234.16,3,yes,New York,940,PayPal,Online,25,Female
2888,7/3/2022,1883,Cruiser,Off Road,2222.46,1,no,Los Angeles,578,Cash,Store,28,Male
2889,3/20/2024,7478,Folding Bike,Road,1879.31,3,yes,Houston,969,Google Pay,Online,51,Male
2890,2/21/2020,3044,Folding Bike,Road,2836.01,5,yes,Chicago,185,Debit Card,Store,49,Female
2891,6/2/2023,1001,Folding Bike,Road,4179.68,5,yes,Houston,587,Apple Pay,Online,27,Male
2892,4/29/2022,6412,Electric Bike,Electric,3443.21,3,yes,Phoenix,606,PayPal,Online,65,Male
2893,2/27/2021,8186,Mountain Bike,Off Road,3631.67,1,no,Chicago,784,PayPal,Online,21,Male
2894,8/28/2024,8998,Electric Bike,Electric,1498.58,2,no,Philadelphia,812,Apple Pay,Online,47,Male
2895,8/24/2024,8074,Electric Bike,Electric,4670.84,4,yes,Los Angeles,708,Credit Card,Online,48,Male
2896,1/29/2022,3115,Hybrid Bike,Hybrid,1400.5,1,no,Philadelphia,163,PayPal,Online,65,Male
2897,2/4/2021,5144,Folding Bike,Road,3905.6,4,no,Philadelphia,312,Debit Card,Store,24,Male
2898,4/9/2023,1292,Electric Bike,Electric,951.11,3,yes,Chicago,971,PayPal,Online,67,Male
2899,2/10/2020,8641,Hybrid Bike,Hybrid,3156.88,2,yes,Los Angeles,461,PayPal,Online,30,Female
2900,9/27/2023,4542,Electric Bike,Electric,1365.54,2,no ,Los Angeles,352,Debit Card,Store,70,Male
2901,10/26/2020,9554,Hybrid Bike,Hybrid,2001.64,5,yes,Los Angeles,603,Credit Card,Online,69,Female
2902,4/14/2023,4377,Folding Bike,Road,4436.41,2,yes,Los Angeles,724,Google Pay,Online,31,Female
2903,2/9/2023,5244,Electric Bike,Electric,4787.36,2,yes,Philadelphia,625,Google Pay,Online,18,Male
2904,3/5/2020,1571,Cruiser,Off Road,3229.17,5,no,Houston,677,Apple Pay,Online,19,Female
2905,1/27/2022,8080,Folding Bike,Road,3434.73,2,yes,Houston,395,PayPal,Online,69,Male
2906,9/5/2024,4838,Folding Bike,Road,4633.52,3,yes,Los Angeles,247,Credit Card,Online,63,Male
2907,2/2/2023,1465,Cruiser,Off Road,1564.95,5,yes,Chicago,414,Google Pay,Online,59,Male
2908,4/24/2021,5250,Road Bike,Road,1695.78,3,yes,Los Angeles,540,Apple Pay,Online,67,Female
2909,5/12/2021,2604,BMX,Off Road,3597.42,5,no,New York,404,Debit Card,Store,28,Male
2910,12/4/2020,4849,Hybrid Bike,Hybrid,3818.82,5,no,Houston,850,PayPal,Online,68,Female
2911,6/22/2021,9709,Mountain Bike,Off Road,3746.86,1,yes,San Antonio,800,Google Pay,Online,21,Female
2912,6/4/2023,7148,Hybrid Bike,Hybrid,2354.34,5,no,Chicago,353,Cash,Store,51,Female
2913,10/2/2023,8011,Hybrid Bike,Hybrid,1390.08,4,no,San Antonio,443,Debit Card,Store,22,Male
2914,5/27/2023,7235,Mountain Bike,Off Road,3953.39,1,yes,Chicago,203,Google Pay,Online,34,Female
2915,6/4/2022,6123,Mountain Bike,Off Road,4736.26,2,yes,Houston,375,Google Pay,Online,30,Female
2916,9/18/2023,7016,Road Bike,Road,1065.98,2,no ,Houston,757,Credit Card,Online,21,Male
2917,1/10/2020,5683,Cruiser,Off Road,2784.06,1,yes,New York,271,PayPal,Online,25,Male
2918,7/13/2023,7781,Hybrid Bike,Hybrid,1699.95,5,yes,Philadelphia,980,PayPal,Online,69,Female
2919,11/14/2021,5069,BMX,Off Road,4422.12,3,yes,San Antonio,604,Debit Card,Store,67,Male
2920,7/4/2022,1910,Folding Bike,Road,2836.34,5,no,San Antonio,381,Google Pay,Online,59,Male
2921,1/21/2023,8947,Folding Bike,Road,3265.32,5,yes,Los Angeles,865,PayPal,Online,18,Female
2922,6/1/2022,5032,Road Bike,Road,3656.44,4,yes,Los Angeles,779,Apple Pay,Online,34,Male
2923,9/9/2022,5531,Hybrid Bike,Hybrid,3821.29,2,yes,Houston,201,Credit Card,Online,49,Male
2924,3/7/2024,5721,Hybrid Bike,Hybrid,1960.07,3,yes,San Antonio,650,Cash,Store,68,Female
2925,1/29/2022,7981,Hybrid Bike,Hybrid,2594.8,4,no,Los Angeles,864,Google Pay,Online,51,Female
2926,12/28/2023,8530,Mountain Bike,Off Road,4981.01,4,no,Chicago,360,PayPal,Online,37,Female
2927,5/27/2020,6081,Road Bike,Road,1703.07,5,yes,San Antonio,157,Cash,Store,34,Male
2928,3/19/2022,9332,Hybrid Bike,Hybrid,2416.23,1,no,Chicago,897,Google Pay,Online,54,Female
2929,8/5/2020,7978,Hybrid Bike,Hybrid,1308.13,1,no,Phoenix,450,Credit Card,Online,70,Male
2930,6/18/2023,3050,Electric Bike,Electric,4139.69,2,yes,Chicago,146,Credit Card,Online,18,Female
2931,7/11/2023,8953,BMX,Off Road,3093.16,2,yes,Los Angeles,898,Credit Card,Online,25,Female
2932,3/5/2020,1879,BMX,Off Road,2519.44,3,no ,San Antonio,813,PayPal,Online,56,Male
2933,8/29/2021,2427,Folding Bike,Road,4987.41,3,yes,New York,910,Cash,Store,27,Female
2934,8/23/2024,2713,Hybrid Bike,Hybrid,4983.64,5,yes,Chicago,351,Apple Pay,Online,54,Female
2935,5/10/2021,1525,Folding Bike,Road,1092.77,5,yes,Philadelphia,570,Apple Pay,Online,42,Male
2936,11/2/2023,3678,Electric Bike,Electric,4129.88,3,no,Chicago,220,PayPal,Online,38,Male
2937,11/22/2023,2958,Mountain Bike,Off Road,4517.89,5,yes,Houston,190,PayPal,Online,52,Female
2938,3/3/2023,4037,Mountain Bike,Off Road,2263.76,4,yes,Chicago,452,PayPal,Online,52,Male
2939,9/21/2020,7140,Folding Bike,Road,3740.51,4,yes,Phoenix,680,PayPal,Online,23,Female
2940,1/20/2023,9212,Hybrid Bike,Hybrid,2510.33,1,yes,Los Angeles,505,Google Pay,Online,58,Female
2941,6/4/2022,9395,Cruiser,Off Road,2283.41,4,no,New York,249,Google Pay,Online,54,Female
2942,9/11/2020,6835,Folding Bike,Road,723.37,2,no,Philadelphia,830,Cash,Store,63,Female
2943,7/14/2022,4655,Road Bike,Road,574.73,5,yes,Houston,856,Cash,Store,48,Male
2944,3/5/2024,9178,Hybrid Bike,Hybrid,3347.89,4,no,Houston,715,Credit Card,Online,27,Female
2945,5/19/2021,9818,Folding Bike,Road,3105.28,5,no,Philadelphia,250,Cash,Store,46,Male
2946,12/16/2020,1485,Cruiser,Off Road,2165.03,5,yes,New York,655,Apple Pay,Online,57,Male
2947,2/20/2021,1840,Electric Bike,Electric,604.51,4,yes,New York,245,Debit Card,Store,27,Female
2948,10/3/2023,6135,Folding Bike,Road,1437.43,4,no ,Los Angeles,237,PayPal,Online,61,Female
2949,9/16/2023,2261,Cruiser,Off Road,601.37,2,yes,San Antonio,173,Google Pay,Online,46,Male
2950,1/7/2020,9318,Road Bike,Road,2286.41,5,yes,Chicago,275,Debit Card,Store,30,Female
2951,5/18/2021,2943,Electric Bike,Electric,2351.23,2,yes,Houston,355,Google Pay,Online,70,Female
2952,10/27/2020,5115,Electric Bike,Electric,3789.93,3,no,Phoenix,634,Cash,Store,56,Female
2953,12/29/2023,5916,Folding Bike,Road,4237.21,2,yes,Phoenix,348,PayPal,Online,67,Female
2954,5/30/2024,8700,BMX,Off Road,2814.14,2,yes,Phoenix,302,PayPal,Online,24,Female
2955,9/28/2023,6151,Hybrid Bike,Hybrid,1896.89,5,yes,Los Angeles,391,Apple Pay,Online,22,Male
2956,2/23/2020,8631,Electric Bike,Electric,947.88,5,yes,Phoenix,680,Debit Card,Store,52,Female
2957,2/27/2022,9962,BMX,Off Road,3274.05,1,no,Los Angeles,613,Debit Card,Store,20,Female
2958,10/19/2022,8508,Hybrid Bike,Hybrid,2194.28,5,no,Chicago,484,Credit Card,Online,25,Male
2959,4/9/2021,9982,Cruiser,Off Road,1167.84,1,yes,Los Angeles,446,Google Pay,Online,63,Male
2960,2/26/2022,3281,Hybrid Bike,Hybrid,2672.53,2,no,Chicago,595,Apple Pay,Online,25,Female
2961,5/21/2021,6779,Folding Bike,Road,3450.76,3,no,San Antonio,790,PayPal,Online,45,Female
2962,12/31/2022,5900,Road Bike,Road,1218.43,2,yes,Chicago,855,PayPal,Online,60,Female
2963,9/23/2020,1332,Cruiser,Off Road,4203.76,4,yes,Los Angeles,343,Debit Card,Store,18,Male
2964,4/16/2020,2193,Road Bike,Road,4098.41,5,no ,San Antonio,479,Debit Card,Store,32,Male
2965,8/27/2023,7602,Cruiser,Off Road,784.92,5,yes,New York,141,Google Pay,Online,35,Male
2966,4/10/2020,1962,Hybrid Bike,Hybrid,732.12,3,yes,Philadelphia,863,PayPal,Online,55,Female
2967,7/15/2024,2428,Mountain Bike,Off Road,1399.42,2,yes,Phoenix,270,PayPal,Online,52,Female
2968,2/3/2020,4276,BMX,Off Road,4909.06,4,no,Philadelphia,979,Debit Card,Store,41,Male
2969,10/19/2023,2708,Hybrid Bike,Hybrid,1227.59,4,yes,San Antonio,840,Cash,Store,26,Male
2970,8/17/2023,2622,Cruiser,Off Road,2246.23,4,yes,San Antonio,586,Google Pay,Online,61,Male
2971,11/10/2021,7093,Cruiser,Off Road,3004.85,4,yes,San Antonio,199,Google Pay,Online,68,Male
2972,4/29/2022,3421,Cruiser,Off Road,1162.82,1,yes,Philadelphia,420,Cash,Store,53,Female
2973,2/21/2024,9691,Cruiser,Off Road,2669.77,3,no,Houston,607,Cash,Store,61,Female
2974,4/24/2021,5619,Hybrid Bike,Hybrid,3386.29,1,no,Chicago,569,PayPal,Online,19,Female
2975,8/18/2023,3019,Mountain Bike,Off Road,3233.44,2,yes,Phoenix,315,Apple Pay,Online,60,Male
2976,3/10/2024,7697,Electric Bike,Electric,1881.9,4,no,San Antonio,720,Apple Pay,Online,36,Male
2977,7/20/2021,9262,Electric Bike,Electric,1459.25,5,no,New York,962,Credit Card,Online,55,Male
2978,9/28/2022,3132,Electric Bike,Electric,2209.2,1,yes,Phoenix,350,Google Pay,Online,24,Male
2979,1/21/2024,6218,Mountain Bike,Off Road,2985.59,1,yes,San Antonio,405,Debit Card,Store,49,Male
2980,5/15/2022,7608,Electric Bike,Electric,522.74,2,no ,Chicago,605,PayPal,Online,35,Female
2981,4/3/2021,6035,Mountain Bike,Off Road,4865.96,5,yes,Philadelphia,297,Cash,Store,55,Female
2982,5/21/2024,2679,Mountain Bike,Off Road,3712.67,3,yes,San Antonio,946,Apple Pay,Online,41,Female
2983,7/2/2024,1864,Cruiser,Off Road,464.3,4,yes,Houston,653,Google Pay,Online,58,Male
2984,3/23/2024,6409,Road Bike,Road,1321.42,3,no,Los Angeles,799,Debit Card,Store,19,Male
2985,2/26/2023,6588,Hybrid Bike,Hybrid,4202.11,3,yes,Chicago,541,PayPal,Online,64,Female
2986,11/5/2022,4084,Mountain Bike,Off Road,4368.4,2,yes,New York,866,PayPal,Online,67,Male
2987,3/4/2020,1236,Folding Bike,Road,2020.4,5,yes,Chicago,729,Credit Card,Online,49,Male
2988,1/30/2020,8350,Mountain Bike,Off Road,2264.39,1,yes,Los Angeles,978,Debit Card,Store,45,Female
2989,3/23/2024,7071,Folding Bike,Road,1986.34,1,no,Philadelphia,123,Apple Pay,Online,45,Female
2990,3/5/2023,9671,Electric Bike,Electric,3114.08,4,no,Philadelphia,668,Apple Pay,Online,33,Female
2991,2/26/2024,4375,Electric Bike,Electric,1767.37,2,yes,Los Angeles,301,Credit Card,Online,46,Male
2992,8/11/2021,4094,Folding Bike,Road,826.28,3,no,Los Angeles,110,Apple Pay,Online,24,Male
2993,4/25/2021,4466,Hybrid Bike,Hybrid,3295.34,3,no,Houston,113,Cash,Store,60,Female
2994,12/20/2023,9054,Mountain Bike,Off Road,1489.06,3,yes,Los Angeles,195,Credit Card,Online,70,Female
2995,6/17/2024,8962,Road Bike,Road,3774.11,4,yes,Philadelphia,688,PayPal,Online,39,Male
2996,10/28/2023,7159,Electric Bike,Electric,2489.76,1,no ,Chicago,175,Apple Pay,Online,47,Male
2997,5/14/2021,1446,BMX,Off Road,1052.77,2,yes,Los Angeles,967,Apple Pay,Online,34,Female
2998,2/4/2024,5274,Road Bike,Road,1428.59,5,yes,Houston,860,Google Pay,Online,59,Female
2999,7/9/2022,5219,BMX,Off Road,3248.28,4,yes,New York,678,Debit Card,Store,69,Female
3000,3/18/2022,6082,Electric Bike,Electric,1111.14,2,no,Los Angeles,315,Cash,Store,50,Male
3001,9/4/2024,3422,Road Bike,Road,1905.08,3,yes,Philadelphia,304,Apple Pay,Online,37,Male
3002,7/15/2020,1421,BMX,Off Road,3269.46,3,yes,San Antonio,249,Apple Pay,Online,42,Male
3003,6/19/2020,7707,Folding Bike,Road,3216.92,3,yes,Chicago,353,PayPal,Online,64,Female
3004,7/17/2023,3691,Hybrid Bike,Hybrid,2065.9,2,yes,Los Angeles,653,Credit Card,Online,44,Male
3005,7/9/2020,8592,Mountain Bike,Off Road,2078.97,4,no,Chicago,768,Google Pay,Online,20,Female
3006,4/20/2023,6327,Mountain Bike,Off Road,1852.59,3,no,New York,352,Google Pay,Online,21,Female
3007,10/29/2021,3171,Road Bike,Road,2775.37,3,yes,Phoenix,824,Cash,Store,42,Female
3008,4/9/2024,5542,Hybrid Bike,Hybrid,3184.02,3,no,San Antonio,116,PayPal,Online,25,Female
3009,8/31/2023,4220,Electric Bike,Electric,2996.95,4,no,New York,326,Debit Card,Store,57,Male
3010,12/21/2020,9804,Electric Bike,Electric,944.4,5,yes,San Antonio,854,Google Pay,Online,25,Male
3011,10/21/2022,7886,Hybrid Bike,Hybrid,4157.92,5,yes,Los Angeles,557,Debit Card,Store,50,Female
3012,5/21/2021,1630,Mountain Bike,Off Road,2931.56,3,no ,Chicago,601,Google Pay,Online,51,Male
3013,11/30/2020,6910,Hybrid Bike,Hybrid,3170.45,4,yes,New York,121,Debit Card,Store,58,Female
3014,5/21/2022,8627,Folding Bike,Road,1010.48,1,yes,Los Angeles,630,Cash,Store,46,Male
3015,4/11/2020,1734,Mountain Bike,Off Road,786.69,4,yes,San Antonio,536,Google Pay,Online,30,Male
3016,5/8/2023,7620,Hybrid Bike,Hybrid,970.88,3,no,San Antonio,346,Cash,Store,60,Female
3017,9/8/2022,2626,Hybrid Bike,Hybrid,4807.04,3,yes,Philadelphia,327,Credit Card,Online,70,Male
3018,8/9/2024,9571,Cruiser,Off Road,3132.38,5,yes,Houston,966,Debit Card,Store,63,Female
3019,5/23/2024,2927,Hybrid Bike,Hybrid,4886.87,3,yes,New York,304,Apple Pay,Online,47,Female
3020,5/10/2023,3129,Cruiser,Off Road,1515.95,5,yes,Houston,227,Apple Pay,Online,52,Male
3021,7/14/2020,6721,Road Bike,Road,902.88,3,no,Houston,840,Credit Card,Online,27,Female
